product_id,date,customer_name,rating,sentiment,comment
116796437_BD-1035802921,5/22/2021, Antor D ,1,negative,স্প্রে বোতল তিনটি অর্ডার করেছিলামহাতে পেতে বারোদিন সময় লেগেছে ডেলিভারি বয় এর ব্যাবহার খুব বাজে পন্যটি নিতে আমাকে অনেক হাটিয়েছে
116796437_BD-1035802921,3/24/2020, Azharul N ,1,negative,দেশের এই করুন পরিস্থিতিতে এইসব সেলার দের গালে কষিয়ে থাপ্পড় দেওয়া উচিত আমি অর্ডার করেছিলাম  টা দিয়েছে  টা এখন এমন একটা সময় রিটার্ন দেওয়া একরকমের রিস্ক এভাবে ব্যাবসা করলে কতদিন টিকে থাকবে এটাই দেখার বিষয় দরাজ এর কাছে অনুরোধ এসব সেলার দের বিরুদ্ধে ব্যাবস্থা নিবেন
116796437_BD-1035802921,6/28/2021, parvez S ,1,negative,একেবারে বাজে কোয়ালিটির একটা স্প্রে বোতল আর দশ বার স্প্রে করার পরে নষ্ট হয়ে গেছে
116796437_BD-1035802921,9/4/2021, Moh PALASH,1,negative,বোতল অর্ডার দিয়েছিলাম চারটা দিছে তিনটা তার মধ্যে আরেকটা ভিন্ন ধরনের 
116796437_BD-1035802921,9/22/2020, Tanvir R ,1,negative,ভাঙা  বোতল দিছে কোথাও রাখলে কাত হয়ে পড়ে যায় বাজে সেলার
116796437_BD-1035802921,12/12/2021, FARUK R ,1,negative,দাম তো ডেলিভারি চার্জ অনেক বেশি পণ্যের দাম দিল মানে কি
116796437_BD-1035802921,7/9/2021, SIFAT E ,1,negative,বোতলের স্পে করার মাথাটি পাঁচ দিনের বেশি টিকলো না 
116796437_BD-1035802921,10/17/2021, Suborna A ,1,negative,আমি দুইটা বোতল কিনেছি একটা বোতল নষ্ট পড়েছে
116796437_BD-1035802921,11/8/2020, T*** ,1,negative,ফালতু   
116796437_BD-1035802921,6/3/2021, 0***6,1,negative,বাজে কাজ করতেসে না
116796437_BD-1035802921,1/6/2022, S*** ,4,positive,ধন্যবাদ দারাজকে নির্ধারিত সময়ের আগে পৌছানোর জন্য
116796437_BD-1035802921,5/9/2021, S H  P ,4,positive,প্রোডাক্ট কোয়ালিটি ভালো ছিলো 
116796437_BD-1035802921,5/9/2021, S H  P ,4,positive,প্যাকেজিংটাও সুন্দর ছিলো  দাম হিসেবে প্রোডাক্ট ঠিক আছে  
116796437_BD-1035802921,5/9/2021, S H  P ,4,negative, দিন লেট করে ডেলিভারি দিয়েছে যা আমার কাছে খুবিই বিরক্তিকর লেগেছে
116796437_BD-1035802921,5/9/2021, S H  P ,4,positive,প্যাকেজিংটাও সুন্দর ছিলো 
116796437_BD-1035802921,11/20/2020, Sadiya,4,positive,প্রোডাক্ট কোয়ালিটি বেশ ভালো
116796437_BD-1035802921,7/25/2020, Tajuddin A ,4,negative,প্যাকেজিং ভালো ছিলনা
116796437_BD-1035802921,11/14/2021, M*** ,4,positive,ভালো  আমি  দেয়ার কারন হলো কোয়ালিটি একটুখানি সাধারণ ও আকারে কিছু ছোট আমি আরও বড় আশা করছিলাম যাইহোক এত কম দামে যা দিয়েছে তা নিয়ে আমি সন্তুুষ্ট 
116796437_BD-1035802921,11/14/2021, M*** ,4,positive,ভালো বিক্রেতা  দিনে ডেলিভারি পেয়েছি
116796437_BD-1035802921,8/12/2020, R*** ,4,positive,খুবই সুন্দর পন্য 
116796437_BD-1035802921,6/14/2020, Bayzed A ,4,positive,অনেক ভালো একটি জিনিস 
116796437_BD-1035802921,6/14/2020, Bayzed A ,4,positive,দাম অনুযায়ী কোয়ালিটি ভালো   
116796437_BD-1035802921,5/28/2021, Mohammad A ,4,positive,ভালই ছিল প্রোডাক্ট /
116796437_BD-1035802921,5/28/2021, Mohammad A ,4,positive,ডেলিভারি বয় /
116796437_BD-1035802921,6/28/2020, Ñîsîr Ñ ,4,positive,ফ্রি ডেলিভারিতে 
116796437_BD-1035802921,10/2/2020, Md  S ,4,positive,মোটামুটি ভাল
116796437_BD-1035802921,2/24/2022, Topu R ,4,negative,ভাই আপনাদের থেকে এটা নিলাম  টাকা দিয়ে আমার আমার থেকে রেড এক্স ভেলিভারি র্চাজ নিচে  টাকা বুঝলেন কী বলবো আর আমি কথা এমন হলো যে ছাগল নিলাম  টাকা দিয়ে আর যাতায়াত খরচ হলো  বুঝলেন
116796437_BD-1035802921,4/26/2021, 1***7,4,negative,আমি এটা অর্ডার করে ভুল করেছি 22 টাকার প্রোডাক্ট এ 35 টাকা চার্জ
116796437_BD-1035802921,4/21/2021, 0***4,4,positive,সাইজ টা হাল্কা মোটা   এর আগে নিয়েছিলাম চিকন মোটামুটি ভালোই
116796437_BD-1035802921,7/27/2021, 0***3,4,positive,বোতলে একটু স্পট আছে এমনিতে ড্যামেজ ছিল না
116796437_BD-1035802921,6/14/2021, Z***n,4,positive,দামের মত উপযোগী বেশ ভালোই লাগছে ব্যবহার করে
116796437_BD-1035802921,5/21/2021, Rakibul I ,4,positive,সুন্দর স্প্রে বোতল  ভাল লাগছে
116796437_BD-1035802921,4/29/2021, *******264,4,positive,ভাল যেমন ছবিতে তেমনই ছিলো
116796437_BD-1035802921,9/7/2021, A*** ,4,negative,মুখের দিকেটা বাঁকা
116796437_BD-1035802921,8/21/2021, Saleha A ,4,positive,অনেক ভালো
116796437_BD-1035802921,8/16/2021, *******207,4,positive,ভালই
184812070_BD-1130006807,12/2/2021,Monjurul K,1,negative,বালের প্রোডাক্ট পরিষ্কারের ‘প’ও হয় না তার উপর পিচ্ছিলতা সহসা দুর হয় না টাকাটাই নষ্ট
184812070_BD-1130006807,7/17/2021,1***7,5,positive,শাওয়ার জেল টির গন্ধ অনেক ভালো লেগেছেসবমিলিয়ে ভালো পন্য
184812070_BD-1130006807,7/17/2021,1***7,5,positive,অনেক ভালো সেলার তাদের প্যাকেজিং অনেক ভালো ছিল
184812070_BD-1130006807,7/13/2021,sinthiya,5,positive,গতকাল নিয়েছি ইউজও করেছিবেশ ভালো  মাইল্ড একটা সুগন্ধ রয়েছে
184812070_BD-1130006807,11/23/2021,0***5,5,positive,এর আগেও একটা ব্যবহার করেছি  বেশ ভালো মানের একটা শাওয়ার জেল
184812070_BD-1130006807,11/16/2021,kaniztaবেসumnipa,5,positive,খুবই ভালো প্যাকেজিং ছিলধন্যবাদ সেলার
184812070_BD-1130006807,11/30/2021,Md A,5,positive,ভালো ছিলো সবাই নিতে পারেন
